owner_name_clean,stem,raw_examples,group_id,group_name,owner_parcels
SMITH STERLING & SUZANNAH LIVING TRUST,SMITH STERLING & SUZANNAH LIVING,"SMITH, STERLING & SUZANNAH LIVING TRUST",4752,"SMITH, STERLING & SUZANNAH LIVING TRUST",2
SMITH STERLING COLLIS LIVING TRUST,SMITH STERLING COLLIS LIVING,"SMITH, STERLING COLLIS LIVING TRUST",4752,"SMITH, STERLING & SUZANNAH LIVING TRUST",1
SMS REAL ESTATE PARTNERS,SMS REAL ESTATE PARTNERS,SMS REAL ESTATE PARTNERS,4753,"SMS REAL ESTATE PARTNERS, LLC",1
SMS REAL ESTATE PARTNERS LLC,SMS REAL ESTATE PARTNERS,"SMS REAL ESTATE PARTNERS, LLC",4753,"SMS REAL ESTATE PARTNERS, LLC",2
SMYTHE FAMILY PARTNERSHIP THE LP,SMYTHE FAMILY PARTNERSHIP THE,"SMYTHE FAMILY PARTNERSHIP, THE, LP",4754,"SMYTHE FAMILY PARTNERSHIP, THE, LP",3
SNB PROPERTIES LLC,SNB PROPERTIES,"SNB PROPERTIES, LLC",4755,"SNB PROPERTIES, LLC",3
SOBRO PROPERTIES LLC,SOBRO PROPERTIES,"SOBRO PROPERTIES, LLC",4756,"SOBRO PROPERTIES, LLC",2
STEINLAND LLC,STEINLAND,"STEINLAND, LLC",4756,"SOBRO PROPERTIES, LLC",1
SOMAR O NEIL HOMES LLC,SOMAR O NEIL HOMES,"SOMAR O'NEIL HOMES, LLC",4757,"SOMAR O'NEIL HOMES, LLC",3
SOUTH 5TH NT LLC,SOUTH 5TH NT,"SOUTH 5TH NT, LLC",4758,"SOUTH 5TH NT, LLC",3
SOUTH CREEK PROPERTIES LLC,SOUTH CREEK PROPERTIES,"SOUTH CREEK PROPERTIES, L.L.C.",4759,"SOUTH CREEK PROPERTIES, L.L.C.",3
SOUTH PLAZA JOINT VENTURE,SOUTH PLAZA JOINT VENTURE,SOUTH PLAZA JOINT VENTURE,4760,SOUTH PLAZA JOINT VENTURE,3
SOUTHERN DEVELOPMENT CORP,SOUTHERN DEVELOPMENT,SOUTHERN DEVELOPMENT CORP.,4761,SOUTHERN DEVELOPMENT CORP.,3
SOUTHERN LAND ACQUISITIONS INC TRUSTEE,SOUTHERN LAND ACQUISITIONS INC TRUSTEE,"SOUTHERN LAND ACQUISITIONS, INC., TRUSTEE",4762,"SOUTHERN LAND ACQUISITIONS, INC., TRUSTEE",1
SOUTHERN LAND ACQUISITIONS LLC,SOUTHERN LAND ACQUISITIONS,"SOUTHERN LAND ACQUISITIONS, LLC",4762,"SOUTHERN LAND ACQUISITIONS, INC., TRUSTEE",1
SOUTHERN LAND ACQUISTIONS LLC,SOUTHERN LAND ACQUISTIONS,SOUTHERN LAND ACQUISTIONS LLC,4762,"SOUTHERN LAND ACQUISITIONS, INC., TRUSTEE",1
SOUTHERN PROSTHETIC SUPPLY INC,SOUTHERN PROSTHETIC SUPPLY,"SOUTHERN PROSTHETIC SUPPLY, INC",4763,"SOUTHERN PROSTHETIC SUPPLY, INC",3
SOUTHERN UP LLC,SOUTHERN UP,SOUTHERN UP LLC,4764,SOUTHERN UP LLC,3
SOUTHFORK DEVELOPMENT LTD,SOUTHFORK DEVELOPMENT,"SOUTHFORK DEVELOPMENT, LTD.",4765,"SOUTHFORK DEVELOPMENT, LTD.",3
SOUTHVIEW ON SECOND TOWNHOMES HOMEOWNERS INC,SOUTHVIEW ON SECOND TOWNHOMES HOMEOWNERS,"SOUTHVIEW ON SECOND TOWNHOMES HOMEOWNERS, INC.",4766,"SOUTHVIEW ON SECOND TOWNHOMES HOMEOWNERS, INC.",3
SPANN JAMES G SUCCESSOR TRUSTEE,SPANN JAMES G SUCCESSOR TRUSTEE,"SPANN, JAMES G., SUCCESSOR TRUSTEE",4767,"SPANN, JAMES G., SUCCESSOR TRUSTEE",3
SPARTA FAMILY TRUST,SPARTA FAMILY,SPARTA FAMILY TRUST,4768,SPARTA FAMILY TRUST,3
SPECIALIZED ASSAYS INC,SPECIALIZED ASSAYS,"SPECIALIZED ASSAYS, INC.",4769,"SPECIALIZED ASSAYS, INC.",3
SPIDER TRUST,SPIDER,SPIDER TRUST,4770,SPIDER TRUST,3
SPRAY FAMILY TRUST,SPRAY FAMILY,SPRAY FAMILY TRUST,4771,SPRAY FAMILY TRUST,3
SPRING INVESTMENT LLC,SPRING INVESTMENT,"SPRING INVESTMENT, LLC",4772,"SPRING INVESTMENT, LLC",3
SPRINGDALE 23 VENTURES,SPRINGDALE 23 VENTURES,SPRINGDALE 23 VENTURES,4773,SPRINGDALE 23 VENTURES,3
SPRUCED LLC,SPRUCED,"SPRUCED, LLC",4774,"SPRUCED, LLC",3
SPURGEON LIVING TRUST,SPURGEON LIVING,SPURGEON LIVING TRUST,4775,SPURGEON LIVING TRUST,2
SPURGEON REVOCABLE LIVING TRUST,SPURGEON REVOCABLE LIVING,SPURGEON REVOCABLE LIVING TRUST,4775,SPURGEON LIVING TRUST,1
SQUARE INVESTMENT HOLDINGS LLC,SQUARE INVESTMENT HOLDINGS,"SQUARE INVESTMENT HOLDINGS, LLC",4776,"SQUARE INVESTMENT HOLDINGS, LLC",3
SRI OPERATING CO,SRI OPERATING,SRI OPERATING COMPANY,4777,SRI OPERATING COMPANY,3
SSG PROPERTIES LLC,SSG PROPERTIES,"SSG PROPERTIES, LLC",4778,"SSG PROPERTIES, LLC",2
SSGPROPERTIES LLC,SSGPROPERTIES,"SSGPROPERTIES, LLC",4778,"SSG PROPERTIES, LLC",1
SSPFIN LLC,SSPFIN,"SSPFIN, LLC",4779,"SSPFIN, LLC",3
SSV PARTNERS GP,SSV PARTNERS,"SSV PARTNERS, GP",4780,"SSV PARTNERS, GP",3
ST LUKE CUMBERLAND PRESBYTERIAN CH INC,ST LUKE CUMBERLAND PRESBYTERIAN CH,"ST. LUKE CUMBERLAND PRESBYTERIAN CH., INC; ST.LUKE CUMBERLAND PRESBYTERIAN CH., INC",4781,"ST. LUKE CUMBERLAND PRESBYTERIAN CH., INC",2
ST LUKES CUMBERLAND PRES CH TR,ST LUKES CUMBERLAND PRES CH,ST LUKES CUMBERLAND PRES. CH. TR,4781,"ST. LUKE CUMBERLAND PRESBYTERIAN CH., INC",1
ST LUKE S COMMUNITY HOUSE EPISCOPAL INC,ST LUKE S COMMUNITY HOUSE EPISCOPAL,"ST LUKE'S COMMUNITY HOUSE(EPISCOPAL),INC; ST. LUKE'S COMMUNITY HOUSE (EPISCOPAL), INC.",4782,"ST LUKE'S COMMUNITY HOUSE(EPISCOPAL),INC",3
STAFFORD REVOCABLE LIVING TRUST,STAFFORD REVOCABLE LIVING,STAFFORD REVOCABLE LIVING TRUST,4783,STAFFORD REVOCABLE LIVING TRUST,3
STATHAN LLC,STATHAN,"STATHAN, LLC",4784,"STATHAN, LLC",3
STAY 2UNED TRUST,STAY 2UNED,STAY 2UNED TRUST,4785,STAY 2UNED TRUST,3
STEEL TRAIN PROPERTIES 615 OHB 510 LLC,STEEL TRAIN PROPERTIES 615 OHB 510,"STEEL TRAIN PROPERTIES 615 OHB 510, LLC",4786,"STEEL TRAIN PROPERTIES 615 OHB 510, LLC",1
STEEL TRAIN PROPERTIES 615 OHB 734 LLC,STEEL TRAIN PROPERTIES 615 OHB 734,"STEEL TRAIN PROPERTIES 615 OHB 734, LLC",4786,"STEEL TRAIN PROPERTIES 615 OHB 510, LLC",1
STEEL TRAIN PROPERTIES 615 OHB 737 LLC,STEEL TRAIN PROPERTIES 615 OHB 737,"STEEL TRAIN PROPERTIES 615 OHB 737, LLC",4786,"STEEL TRAIN PROPERTIES 615 OHB 510, LLC",1
STEWART BETSY M REVOCABLE LIVING TRUST,STEWART BETSY M REVOCABLE LIVING,"STEWART, BETSY M. REVOCABLE LIVING TRUST",4787,"STEWART, BETSY M. REVOCABLE LIVING TRUST",3
STEWART S FERRY LTD,STEWART S FERRY,"STEWART'S FERRY, LTD.",4788,"STEWART'S FERRY, LTD.",2
STEWARTS FERRY LTD,STEWARTS FERRY,"STEWARTS FERRY, LTD.",4788,"STEWART'S FERRY, LTD.",1
STJ LP,STJ,"STJ, L. P.; STJ, L.P.",4789,"STJ, L. P.",3
STORE MASTER FUNDING I LLC,STORE MASTER FUNDING I,"STORE MASTER FUNDING I, LLC.",4790,"STORE MASTER FUNDING I, LLC.",1
STORE MASTER FUNDING II LLC,STORE MASTER FUNDING II,"STORE MASTER FUNDING II, LLC",4790,"STORE MASTER FUNDING I, LLC.",1
STORE MASTER FUNDING VI LLC,STORE MASTER FUNDING VI,"STORE MASTER FUNDING VI, LLC",4790,"STORE MASTER FUNDING I, LLC.",1
STRONG TOWER BIBLE CHURCH INC,STRONG TOWER BIBLE CHURCH,"STRONG TOWER BIBLE CHURCH, INC.",4791,"STRONG TOWER BIBLE CHURCH, INC.",3
SULLIVAN BARBARA B TR,SULLIVAN BARBARA B,"SULLIVAN, BARBARA B., TR.",4792,"SULLIVAN, BARBARA B., TR.",3
SUNNYSIDE HILLS LLC,SUNNYSIDE HILLS,"SUNNYSIDE HILLS, LLC",4793,"SUNNYSIDE HILLS, LLC",3
SUNRISE TRUST THE,SUNRISE TRUST THE,"SUNRISE TRUST, THE",4794,"SUNRISE TRUST, THE",3
SUNROAD BRENTWOOD OAKS APTS LLC,SUNROAD BRENTWOOD OAKS APTS,SUNROAD BRENTWOOD OAKS APTS LLC,4795,SUNROAD BRENTWOOD OAKS APTS LLC,3
SUPERIOOR CAPITAL LLC,SUPERIOOR CAPITAL,SUPERIOOR CAPITAL LLC,4796,SUPERIOR CAPITAL LLC,1
SUPERIOR CAPITAL LLC,SUPERIOR CAPITAL,SUPERIOR CAPITAL LLC,4796,SUPERIOR CAPITAL LLC,2
SVITZER RANDOLPH REV LIVING TRUST,SVITZER RANDOLPH REV LIVING,"SVITZER, RANDOLPH REV LIVING TRUST",4797,"SVITZER, RANDOLPH REV LIVING TRUST",2
SVITZER RANDOLPH REV LIVING TRUST THE,SVITZER RANDOLPH REV LIVING TRUST THE,"SVITZER, RANDOLPH REV LIVING TRUST, THE",4797,"SVITZER, RANDOLPH REV LIVING TRUST",1
SWEET HOME ALABAMA FAMILY TRUST THE,SWEET HOME ALABAMA FAMILY TRUST THE,"SWEET HOME ALABAMA FAMILY TRUST, THE",4798,"SWEET HOME ALABAMA FAMILY TRUST, THE",3
SWETT DAVID D B A SWETT REAL ESTATE INVESTMENTS,SWETT DAVID D B A SWETT REAL ESTATE INVESTMENTS,"SWETT, DAVID D/B/A SWETT REAL ESTATE INVESTMENTS",4799,"SWETT ENTERPRISES, LLC",1
SWETT ENTERPRISES LLC,SWETT ENTERPRISES,"SWETT ENTERPRISES, LLC",4799,"SWETT ENTERPRISES, LLC",2
SWIFT FAMILY REVOCABLE TRUST,SWIFT FAMILY REVOCABLE,SWIFT FAMILY REVOCABLE TRUST,4800,SWIFT FAMILY REVOCABLE TRUST,3
SWVP AEG A1 LLC,SWVP AEG A1,"SWVP-AEG A1, LLC",4801,"SWVP-AEG A1, LLC",3
SWVP NY P4 5 TOWER ONE LLC,SWVP NY P4 5 TOWER ONE,"SWVP-NY P4/5 TOWER ONE, LLC",4802,"SWVP-NY P4/5 TOWER ONE, LLC",2
SWVP NY P4 5 TOWER TWO LLC,SWVP NY P4 5 TOWER TWO,"SWVP-NY P4/5 TOWER TWO, LLC",4802,"SWVP-NY P4/5 TOWER ONE, LLC",1
SWVP SLR A3 LLC,SWVP SLR A3,SWVP-SLR A3 LLC,4803,SWVP-SLR A3 LLC,3
T & E INC,T & E,"T. & E., INC.",4804,"T. & E., INC.",3
TA TL TN PROPERTY MANAGEMENT & INVESTING LLC,TA TL TN PROPERTY MANAGEMENT & INVESTING,"TA.TL.TN PROPERTY MANAGEMENT & INVESTING, LLC",4805,TA.TL.TN PROPERTY MANAGEMENT AND INVESTING LLC,1
TA TL TN PROPERTY MANAGEMENT AND INVESTING LLC,TA TL TN PROPERTY MANAGEMENT AND INVESTING,TA.TL.TN PROPERTY MANAGEMENT AND INVESTING LLC,4805,TA.TL.TN PROPERTY MANAGEMENT AND INVESTING LLC,2
TAHILIANI FAMILY REV LIVING TRUST,TAHILIANI FAMILY REV LIVING,TAHILIANI FAMILY REV LIVING TRUST,4806,TAHILIANI FAMILY REVOCABLE LIVING TRUST,1
TAHILIANI FAMILY REVOCABLE LIVING TRUST,TAHILIANI FAMILY REVOCABLE LIVING,TAHILIANI FAMILY REVOCABLE LIVING TRUST,4806,TAHILIANI FAMILY REVOCABLE LIVING TRUST,2
TAN HO REV LIV TRUST,TAN HO REV LIV,TAN-HO REV LIV TRUST,4807,TAN-HO REV LIVING TRUST,1
TAN HO REV LIVING TRUST,TAN HO REV LIVING,TAN-HO REV LIVING TRUST,4807,TAN-HO REV LIVING TRUST,2
TAO RAN & DENG YU LIVING TRUST,TAO RAN & DENG YU LIVING,"TAO, RAN & DENG, YU LIVING TRUST",4808,"TAO, RAN & DENG, YU LIVING TRUST",1
TAO RAN & DENG YU LIVING TRUST THE,TAO RAN & DENG YU LIVING TRUST THE,"TAO, RAN & DENG, YU LIVING TRUST, THE",4808,"TAO, RAN & DENG, YU LIVING TRUST",1
TAO RAN THE & DENG YU LIVING TRUST THE,TAO RAN THE & DENG YU LIVING TRUST THE,"TAO, RAN, THE & DENG, YU LIVING TRUST, THE",4808,"TAO, RAN & DENG, YU LIVING TRUST",1
TAVANA MEHDI TRUSTEE,TAVANA MEHDI TRUSTEE,"TAVANA, MEHDI TRUSTEE; TAVANA, MEHDI, TRUSTEE",4809,"TAVANA, MEHDI TRUSTEE",3
TDKC FAMILY TRUST,TDKC FAMILY,TDKC FAMILY TRUST,4810,TDKC FAMILY TRUST,3
TEASTER JOINT REVOCABLE TRUST,TEASTER JOINT REVOCABLE,TEASTER JOINT REVOCABLE TRUST,4811,TEASTER JOINT REVOCABLE TRUST,3
TEE LINE LLC,TEE LINE,"TEE LINE, LLC",4812,"TEE LINE, LLC",3
TEMPHIS CORP,TEMPHIS,TEMPHIS CORP.,4813,TEMPHIS CORP.,2
TEMPHIS CORPORATION,TEMPHIS,TEMPHIS CORPORATION,4813,TEMPHIS CORP.,1
TEN D LLC,TEN D,"TEN D LLC; TEN D, LLC",4814,TEN D LLC,3
TENEPROP LLC,TENEPROP,"TENEPROP, LLC",4815,"TENEPROP, LLC",3
TENNESSEE LIONS CHARITIES INC,TENNESSEE LIONS CHARITIES,"TENNESSEE LIONS CHARITIES, INC.",4816,"TENNESSEE LIONS CHARITIES, INC.",3
TENNESSEE PROPERTY GROUP LLC,TENNESSEE PROPERTY GROUP,"TENNESSEE PROPERTY GROUP, LLC",4817,"TENNESSEE PROPERTY GROUP, LLC",3
TENNESSEE TURN KEY INVESTMENTS LLC,TENNESSEE TURN KEY INVESTMENTS,TENNESSEE TURN KEY INVESTMENTS LLC,4818,TENNESSEE TURN KEY INVESTMENTS LLC,3
TERAN FAMILY TRUST,TERAN FAMILY,TERAN FAMILY TRUST,4819,TERAN FAMILY TRUST,3
THE 2023 NEWMAN COMMUNITY PROPERTY TRUST,THE 2023 NEWMAN COMMUNITY PROPERTY,THE 2023 NEWMAN COMMUNITY PROPERTY TRUST,4820,THE 2023 NEWMAN COMMUNITY PROPERTY TRUST,3
THE DURHAM COMMUNITY PROPERTY TRUST,THE DURHAM COMMUNITY PROPERTY,THE DURHAM COMMUNITY PROPERTY TRUST,4821,THE DURHAM COMMUNITY PROPERTY TRUST,2
THE DURHAM COMMUNITY PROPERTY TRUST THE,THE DURHAM COMMUNITY PROPERTY TRUST THE,"THE DURHAM COMMUNITY PROPERTY TRUST, THE",4821,THE DURHAM COMMUNITY PROPERTY TRUST,1
THE HUTCHESON FAMILY TRUST,THE HUTCHESON FAMILY,THE HUTCHESON FAMILY TRUST,4822,THE HUTCHESON FAMIY TRUST,1
THE HUTCHESON FAMIY TRUST,THE HUTCHESON FAMIY,THE HUTCHESON FAMIY TRUST,4822,THE HUTCHESON FAMIY TRUST,2
THE PRESERVE AT OLD HICKORY HOMEOWNERS ASSOC INC,THE PRESERVE AT OLD HICKORY HOMEOWNERS,"THE PRESERVE AT OLD HICKORY HOMEOWNERS' ASSOC., INC",4823,"THE PRESERVE AT OLD HICKORY HOMEOWNERS' ASSOC., INC",3
THE PROMISE KEEPERS TRUST,THE PROMISE KEEPERS,THE PROMISE KEEPERS TRUST,4824,THE PROMISE KEEPERS TRUST,3
THEEP TRUST,THEEP,THEEP TRUST,4825,THEEP TRUST,3
THERAPEUTIC CONSULTANTS INC,THERAPEUTIC CONSULTANTS,"THERAPEUTIC CONSULTANTS, INC.",4826,"THERAPEUTIC CONSULTANTS, INC.",3
THETFORD FAMILY TRUST,THETFORD FAMILY,THETFORD FAMILY TRUST,4827,THETFORD FAMILY TRUST,3
THIRD MAN STORAGE LLC,THIRD MAN STORAGE,"THIRD MAN STORAGE, LLC",4828,"THREE JACKS, LLC",1
THREE JACKS LLC,THREE JACKS,"THREE JACKS, LLC",4828,"THREE JACKS, LLC",2
THIS IS US LLC SERIES 2,THIS IS US LLC SERIES 2,"THIS IS US, LLC SERIES 2",4829,"THIS IS US, LLC SERIES 2",3
THOMPSON ROBERT & JUDY REVOCABLE LIVING TRUST THE,THOMPSON ROBERT & JUDY REVOCABLE LIVING TRUST THE,"THOMPSON, ROBERT & JUDY  REVOCABLE LIVING TRUST, THE",4830,"THOMPSON, ROBERT & JUDY  REVOCABLE LIVING TRUST, THE",3
THREE MAGNOLIA TRUST,THREE MAGNOLIA,THREE MAGNOLIA TRUST,4831,THREE MAGNOLIA TRUST,3
TIMBERWOOD LAND TRUST,TIMBERWOOD LAND,TIMBERWOOD LAND TRUST,4832,TIMBERWOOD LAND TRUST,3
TISHERMAN FAMILY TRUST,TISHERMAN FAMILY,TISHERMAN FAMILY TRUST,4833,TISHERMAN FAMILY TRUST,3
TITAN DEVELOPMENT CO LLC,TITAN DEVELOPMENT,"TITAN DEVELOPMENT COMPANY, LLC",4834,"TITAN II DEVELOPMENT COMPANY, LLC",1
TITAN II DEVELOPMENT CO LLC,TITAN II DEVELOPMENT,"TITAN II DEVELOPMENT COMPANY, LLC",4834,"TITAN II DEVELOPMENT COMPANY, LLC",2
TJS LLC,TJS,"TJS, LLC",4835,"TJS, LLC",3
TK CLIFF ASSOCIATES LLC,TK CLIFF ASSOCIATES,"TK CLIFF ASSOCIATES, LLC",4836,"TK CLIFF ASSOCIATES, LLC",3
TLD BONNAVISTA TRUST,TLD BONNAVISTA,TLD BONNAVISTA TRUST,4837,TLD BONNAVISTA TRUST,1
TLD GLENOAKS TRUST,TLD GLENOAKS,TLD GLENOAKS TRUST,4837,TLD BONNAVISTA TRUST,1
TLD MONTCHANIN TRUST,TLD MONTCHANIN,TLD MONTCHANIN TRUST,4837,TLD BONNAVISTA TRUST,1
TMF LLC,TMF,"TMF, LLC",4838,"TMF, LLC",3
TNT SECURITIES LLC,TNT SECURITIES,"TNT SECURITIES, LLC",4839,"TNT SECURITIES, LLC",3
TOMMY RANDALL GREER TRUST,TOMMY RANDALL GREER,TOMMY RANDALL GREER TRUST,4840,TOMMY RANDALL GREER TRUST,3
TONG PO HOLDINGS LLC,TONG PO HOLDINGS,"TONG PO HOLDINGS, LLC",4841,"TONG PO HOLDINGS, LLC",3
TOWN S AUTO SALES LLC,TOWN S AUTO SALES,"TOWN'S AUTO SALES, LLC",4842,"TOWN'S AUTO SALES, LLC",2
TOWNS AUTO SALES LLC,TOWNS AUTO SALES,"TOWNS AUTO SALES, LLC",4842,"TOWN'S AUTO SALES, LLC",1
TREVOR STREET II LLC,TREVOR STREET II,"TREVOR STREET II, LLC",4843,"TREVOR STREET II, LLC",3
TRF ENTERPRISE LLC,TRF ENTERPRISE,"TRF ENTERPRISE, LLC",4844,"TRF ENTERPRISE, LLC",3
TRION MELROSE LP,TRION MELROSE,"TRION MELROSE, L.P.",4845,"TRION MELROSE, L.P.",3
TRIPLE J LEGACY PROPERTIES LLC,TRIPLE J LEGACY PROPERTIES,"TRIPLE J LEGACY PROPERTIES, LLC",4846,"TRIPLE J LEGACY PROPERTIES, LLC",3
TRU REALTY CORP,TRU REALTY,TRU REALTY CORP.,4847,TRU REALTY CORP.,3
TULIP HOMES LLC,TULIP HOMES,"TULIP HOMES, LLC",4848,"TULIP HOMES, LLC",3
TURNBULL DAVIS C & EHRICH JILL M LIVING TRUST,TURNBULL DAVIS C & EHRICH JILL M LIVING,"TURNBULL, DAVIS C & EHRICH, JILL M LIVING TRUST",4849,"TURNBULL, DAVIS C & EHRICH, JILL M LIVING TRUST",2
TURNRICH RENTALS LLC,TURNRICH RENTALS,TURNRICH RENTALS LLC,4849,"TURNBULL, DAVIS C & EHRICH, JILL M LIVING TRUST",1
TURNER LAND DEVELOPMENT CORP,TURNER LAND DEVELOPMENT,TURNER LAND DEVELOPMENT CORP.,4850,TURNER LAND DEVELOPMENT CORP.,2
TURNER LAND DEVELOPMENT CORPORATION,TURNER LAND DEVELOPMENT,TURNER LAND DEVELOPMENT CORPORATION,4850,TURNER LAND DEVELOPMENT CORP.,1
TURNER STEVE W & GAIL B CO TRUSTEE,TURNER STEVE W & GAIL B CO TRUSTEE,"TURNER, STEVE W. & GAIL B., CO-TRUSTEES",4851,"TURNER, STEVE W. &  GAIL B. TRUSTEE",1
TURNER STEVE W & GAIL B TRUSTEE,TURNER STEVE W & GAIL B TRUSTEE,"TURNER, STEVE W. &  GAIL B. TRUSTEE",4851,"TURNER, STEVE W. &  GAIL B. TRUSTEE",2
TURNING POINT RECOVERY RESIDENCE INC,TURNING POINT RECOVERY RESIDENCE,"TURNING POINT RECOVERY RESIDENCE, INC.",4852,"TURNING POINT RECOVERY RESIDENCE, INC.",3
TVS INC,TVS,"TVS, INC.; TVS, INC.,",4853,"TVS, INC.",3
TWELVE N 10 LLC,TWELVE N 10,"TWELVE N 10, LLC",4854,"TWELVE N 10, LLC",2
TWELVE TWELVE LLC,TWELVE TWELVE,TWELVE TWELVE LLC,4854,"TWELVE N 10, LLC",1
TWO E S DEVELOPMENT LLC,TWO E S DEVELOPMENT,"TWO E'S DEVELOPMENT LLC; TWO E'S DEVELOPMENT, LLC",4855,TWO E'S DEVELOPMENT LLC,3
TWO MILE PIKE LLC,TWO MILE PIKE,"TWO MILE PIKE LLC; TWO MILE PIKE, LLC",4856,TWO MILE PIKE LLC,2
TWO MILE PIKE TRUST,TWO MILE PIKE,TWO MILE PIKE TRUST,4856,TWO MILE PIKE LLC,1
TWS HOLDINGS,TWS HOLDINGS,TWS HOLDINGS,4857,TWS HOLDINGS,2
TWS HOLDINGS LLC,TWS HOLDINGS,"TWS HOLDINGS, LLC",4857,TWS HOLDINGS,1
TYCAP LLC,TYCAP,"TYCAP, LLC",4858,"TYCAP, LLC",3
U S BANK NATIONAL ASSOC TRUSTEE,U S BANK NATIONAL ASSOC TRUSTEE,"U S BANK, NATIONAL ASSOCIATION, TRUSTEE; U. S. BANK NATIONAL ASSOCIATION, TRUSTEE",4859,"U S BANK, NATIONAL ASSOCIATION, TRUSTEE",2
US BANK NATIONAL ASSOC TRUSTEE,US BANK NATIONAL ASSOC TRUSTEE,"US BANK NATIONAL ASSOCIATION, TRUSTEE",4859,"U S BANK, NATIONAL ASSOCIATION, TRUSTEE",1
U WASH AUTO SYSTEMS INC,U WASH AUTO SYSTEMS,"U-WASH AUTO SYSTEMS, INC.",4860,"U-WASH AUTO SYSTEMS, INC.",2
YOKOSUK PERSONAL RESIDENCE TRUST,YOKOSUK PERSONAL RESIDENCE,YOKOSUK PERSONAL RESIDENCE TRUST,4860,"U-WASH AUTO SYSTEMS, INC.",1
ULO PROPERTIES LLC,ULO PROPERTIES,"ULO PROPERTIES, LLC",4861,"ULO PROPERTIES, LLC",3
UMIYADHAM INC,UMIYADHAM,UMIYADHAM INC; UMIYADHAM INC.,4862,UMIYADHAM INC,3
UNITED METHODIST REN SERV FELLOWSHIP INC,UNITED METHODIST REN SERV FELLOWSHIP,"UNITED METHODIST REN.SERV.FELLOWSHIP,INC",4863,"UNITED METHODIST REN.SERV.FELLOWSHIP,INC",3
UNITED RECORD PRESSING LLC,UNITED RECORD PRESSING,"UNITED RECORD PRESSING, LLC",4864,"UNITED RECORD PRESSING, LLC",3
UNITED RENTALS REALTY LLC,UNITED RENTALS REALTY,"UNITED RENTALS REALTY, LLC",4865,"UNITED RENTALS REALTY, LLC",3
UNITY PROPERTIE NASHVILLE LLC,UNITY PROPERTIE NASHVILLE,"UNITY PROPERTIE NASHVILLE, LLC",4866,"UNITY PROPERTIE NASHVILLE, LLC",2
UNITY PROPERTIES NASHVILLE LLC,UNITY PROPERTIES NASHVILLE,"UNITY PROPERTIES NASHVILLE, LLC",4866,"UNITY PROPERTIE NASHVILLE, LLC",1
UNLIMITED WINDOWS CO,UNLIMITED WINDOWS,UNLIMITED WINDOWS COMPANY,4867,UNLIMITED WINDOWS COMPANY,3
UPTOWN FRUITS MARKET INC,UPTOWN FRUITS MARKET,"UPTOWN FRUITS MARKET INC.; UPTOWN FRUITS MARKET, INC.",4868,UPTOWN FRUITS MARKET INC.,3
US TELECOM INC,US TELECOM,"US TELECOM, INC.",4869,"US TELECOM, INC.",3
VALDOMAR JOSE S CREDIT SHELTER TRUST,VALDOMAR JOSE S CREDIT SHELTER,"VALDOMAR, JOSE S CREDIT SHELTER TRUST; VALDOMAR, JOSE S., CREDIT SHELTER TRUST",4870,"VALDOMAR, JOSE S CREDIT SHELTER TRUST",3
VANBECO LLC,VANBECO,"VANBECO, LLC",4871,"VANBECO, LLC",3
VANDERBILT PLACE PARTNERS GP,VANDERBILT PLACE PARTNERS,"VANDERBILT PLACE PARTNERS, GP",4872,"VANDERBILT PLACE PARTNERS, GP",3
VANDY ACKLEN PARK LLC,VANDY ACKLEN PARK,"VANDY ACKLEN PARK, LLC",4873,"VANDY ACKLEN PARK, LLC",3
VAUGHN BRENDA G TRUST,VAUGHN BRENDA G,"VAUGHN, BRENDA G. TRUST",4874,"VAUGHN, BRENDA G. TRUST",3
VILLALOBOS AMANDA LIVING TRUST,VILLALOBOS AMANDA LIVING,"VILLALOBOS, AMANDA LIVING TRUST",4875,"VILLALOBOS, AMANDA LIVING TRUST",3
VIRIDIAN 1011 LLC,VIRIDIAN 1011,"VIRIDIAN 1011, LLC",4876,"VIRIDIAN 1011, LLC",1
VIRIDIAN 1014 LLC,VIRIDIAN 1014,"VIRIDIAN 1014, LLC",4876,"VIRIDIAN 1011, LLC",1
VIRIDIAN 2214 LLC,VIRIDIAN 2214,"VIRIDIAN 2214, LLC",4876,"VIRIDIAN 1011, LLC",1
VITA 4400 LLC,VITA 4400,"VITA 4400, LLC",4877,"VITA SP, LLC",1
VITA SP LLC,VITA SP,"VITA SP, LLC",4877,"VITA SP, LLC",2
VOLKERT GEORGE TRUSTEE,VOLKERT GEORGE TRUSTEE,"VOLKERT, GEORGE, TRUSTEE; VOLKERT, GEORGE-TRUSTEE",4878,"VOLKERT, GEORGE, TRUSTEE",3
VOLUNTEER CAPITAL CORP,VOLUNTEER CAPITAL,VOLUNTEER CAPITAL CORP.,4879,VOLUNTEER CAPITAL CORP.,3
VON HABERSTROH CO LLC THE,VON HABERSTROH CO LLC THE,"VON HABERSTROH COMPANY, LLC THE; VON HABERSTROH COMPANY, LLC, THE",4880,"VON HABERSTROH COMPANY, LLC THE",3
VORNDICK WILLIAM T & PATRICIA W TRUST,VORNDICK WILLIAM T & PATRICIA W,"VORNDICK, WILLIAM T. & PATRICIA W. TRUST; VORNDICK, WILLIAM T. & PATRICIA W., TRUST",4881,"VORNDICK, WILLIAM T. & PATRICIA W. TRUST",3
VOSS PROPERTIES,VOSS PROPERTIES,VOSS PROPERTIES,4882,VOSS PROPERTIES,3
